Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
Dec010,Qantas Airways,USA,"42,395","2,173.4",345.8,"46,560",259.5,180.8,2011
Dec010,Qantas Airways,Vietnam,..,..,..,..,240.9,0.0,2011
Dec010,Qatar Airways,Qatar,"5,865",327.2,0.3,"6,771",423.3,0.0,2011
Dec010,Royal Brunei Airlines,Brunei,"6,924",113.6,0.1,"10,301",162.2,7.5,2011
Dec010,Singapore Airlines,New Zealand,..,379.4,0.0,..,811.8,0.0,2011
Dec010,Singapore Airlines,Singapore,"109,659","5,557.0",200.9,"127,673","4,012.8",4.8,2011
Dec010,Solomon Airlines,Solomon Islands,"1,656",5.5,0.0,"1,545",22.2,0.0,2011
Dec010,South African Airways,South Africa,"6,105",132.0,4.1,"6,459",290.3,2.6,2011
Dec010,Tasman Cargo Airlines,New Zealand,..,399.1,0.0,..,379.7,0.0,2011
Dec010,Thai Airways International,Thailand,"37,594","2,526.6",303.1,"49,629","1,204.7",3.1,2011
Dec010,Tiger Airways,Singapore,"3,209",0.0,0.0,"5,432",0.0,0.0,2011
Dec010,United Airlines,USA,"28,292",58.3,155.3,"32,204",536.6,5.5,2011
Dec010,United Parcel Service,China,..,..,..,..,4.0,0.0,2011
Dec010,United Parcel Service,Singapore,..,..,..,..,42.9,0.0,2011
Dec010,United Parcel Service,USA,..,"1,591.4",0.0,..,..,..,2011
Dec010,V Australia,South Africa,"3,812",1.7,0.0,"3,155",92.0,0.0,2011
Dec010,V Australia,Thailand,"4,124",177.5,0.0,"5,627",0.0,0.0,2011
Dec010,V Australia,USA,"17,977",292.0,0.0,"18,418",335.5,0.0,2011
Dec010,Vietnam Airlines,Vietnam,"7,231",380.9,0.0,"12,776",99.4,0.0,2011
Dec010,Virgin Atlantic Airways,Hong Kong (SAR),"4,283",491.4,0.0,"5,945",235.2,0.0,2011
Dec010,Virgin Atlantic Airways,UK,"2,511",23.8,0.0,"2,429",33.9,0.0,2011
Dec010,Virgin Australia,Fiji,"10,385",4.6,0.0,"13,407",15.3,0.0,2011
Dec010,Virgin Australia,Indonesia,"14,062",0.0,0.0,"15,668",0.0,0.0,2011
Dec010,Virgin Australia,New Zealand,"37,966",98.9,0.0,"48,570",68.6,0.0,2011
Dec010,Virgin Australia,Papua New Guinea,"2,161",2.9,0.0,"1,978",19.5,0.0,2011
Dec010,Virgin Australia,Solomon Islands,"1,040",0.0,0.0,948,5.2,0.0,2011
Dec010,Virgin Australia,Thailand,"1,373",0.0,0.0,"1,729",0.0,0.0,2011
Dec010,Virgin Australia,Tonga,"1,255",2.9,0.0,"1,384",0.6,0.0,2011
Dec010,Virgin Australia,Vanuatu,"1,997",1.5,0.0,"2,334",16.3,0.0,2011
Dec010,Virgin Samoa,Western Samoa,"2,018",0.4,0.0,"2,579",1.5,0.0,2011
Jan011,Aerolineas Argentinas,Argentina,"2,738",16.7,1.5,"1,645",31.0,0.0,2011
Jan011,Aerolineas Argentinas,New Zealand,963,60.9,0.0,"1,389",100.3,0.0,2011
Jan011,Air Austral,Reunion,"1,218",1.1,0.0,"1,305",19.1,0.0,2011
Jan011,Air Australia,Indonesia,"3,261",0.0,0.0,"2,244",0.0,0.0,2011
Jan011,Air Caledonie,New Caledonia,"6,715",3.4,0.4,"5,268",69.6,2.0,2011
Jan011,Air Canada,Canada,"8,149",211.3,58.7,"6,969",130.5,19.6,2011
Jan011,Air China,China,"17,399",498.2,41.2,"16,555",296.6,6.4,2011
Jan011,Air Mauritius,Mauritius,"4,204",54.0,0.0,"2,912",20.3,0.2,2011
Jan011,Air New Zealand,New Zealand,"116,326","1,787.0",269.4,"107,431","1,253.1",3.9,2011
Jan011,Air Niugini,Papua New Guinea,"7,024",107.5,1.8,"8,268",242.6,12.1,2011
Jan011,Air Vanuatu,Vanuatu,"5,251",21.0,6.1,"3,820",36.3,3.6,2011
Jan011,AirAsia X,Malaysia,"41,880",781.3,0.0,"38,769",307.0,0.0,2011
Jan011,Airlines PNG,Papua New Guinea,137,0.0,0.0,177,4.9,0.0,2011
Jan011,Asiana Airlines,Korea,"8,532",171.1,36.7,"7,114",84.5,0.0,2011
Jan011,British Airways,Singapore,"3,448",137.1,0.0,"2,609",257.5,0.0,2011
Jan011,British Airways,Thailand,"4,589",74.7,0.0,"3,436",25.1,0.0,2011
Jan011,British Airways,UK,"8,707",267.9,30.8,"7,777",44.7,0.0,2011
Jan011,Cathay Pacific Airways,Hong Kong (SAR),"75,681","3,035.2",302.9,"61,720","3,793.3",24.2,2011
Jan011,China Airlines,New Zealand,"2,482",108.6,0.0,"2,152",42.4,0.5,2011
Jan011,China Airlines,Taiwan,"9,194",103.5,16.0,"7,985",111.6,0.4,2011
Jan011,China Eastern Airlines,China,"18,810",263.2,19.0,"16,063",163.8,0.1,2011
Jan011,China Southern Airlines,China,"23,555",559.3,65.6,"22,941",161.2,28.4,2011
Jan011,Continental Micronesia,Guam,"1,450",0.1,0.0,"1,254",0.7,0.0,2011
Jan011,Delta Air Lines,USA,"8,235",216.4,125.3,"7,271",157.9,0.0,2011
Jan011,Emirates,Malaysia,"5,449",3.0,0.0,"2,547",19.9,0.0,2011
Jan011,Emirates,New Zealand,"31,473","1,614.8",1.5,"25,896",812.3,0.0,2011
Jan011,Emirates,Singapore,"9,283",170.5,14.1,"6,360",385.1,0.0,2011
Jan011,Emirates,Thailand,"1,776",4.4,0.0,"1,964",17.6,0.0,2011
Jan011,Emirates,United Arab Emirates,"60,444","1,447.4",112.8,"55,663","1,706.8",5.7,2011
Jan011,Etihad Airways,Singapore,652,45.5,0.0,637,57.5,0.0,2011
Jan011,Etihad Airways,United Arab Emirates,"24,536",665.2,73.9,"19,246",683.9,20.6,2011
Jan011,Eva Air,Taiwan,"1,869",64.0,7.7,"1,650",28.6,0.0,2011
Jan011,Federal Express Corporation,China,..,..,..,..,87.7,0.0,2011
Jan011,Federal Express Corporation,USA,..,841.2,25.9,..,..,..,2011
Jan011,Fiji Airways,Fiji,"22,998",461.1,2.8,"17,689",214.6,9.8,2011
Jan011,Garuda Indonesia,Indonesia,"28,356",465.3,3.8,"22,521",127.1,0.0,2011
Jan011,Hainan Airlines,China,"1,038",78.0,0.0,926,3.2,0.0,2011
Jan011,Hawaiian Airlines,USA,"4,437",1.0,1.5,"3,767",21.3,0.0,2011
Jan011,Indonesia AirAsia,Indonesia,"21,421",0.0,0.0,"16,284",0.0,0.0,2011
Jan011,Japan Airlines,Japan,"7,126",68.8,156.4,"6,757",33.0,0.7,2011
Jan011,Jetstar,Fiji,"2,774",0.0,0.0,"2,580",0.0,0.0,2011
Jan011,Jetstar,Indonesia,"24,332",249.8,0.0,"19,184",11.7,2.1,2011
Jan011,Jetstar,Japan,"27,032",340.9,8.9,"23,136",124.7,17.1,2011
Jan011,Jetstar,New Zealand,"32,353",18.8,0.0,"29,753",24.0,6.5,2011
Jan011,Jetstar,Singapore,"13,803",203.1,12.4,"11,399",194.1,7.9,2011
Jan011,Jetstar,Thailand,"7,415",176.8,0.0,"5,787",99.5,1.0,2011
Jan011,Jetstar,USA,"6,061",94.5,7.2,"4,877",42.5,0.1,2011
Jan011,Jetstar,Vietnam,"2,766",1.1,0.0,"2,658",1.6,0.0,2011
Jan011,Jetstar Asia,Singapore,"4,729",0.0,0.0,"4,275",0.0,0.0,2011
Jan011,Korean Air,Korea,"17,969",617.4,85.1,"14,611",599.7,17.1,2011
Jan011,LAN Airlines,Chile,"3,420",199.3,1.8,"2,303",126.6,3.3,2011
Jan011,LAN Airlines,New Zealand,"2,968",8.8,0.0,"2,950",80.5,0.0,2011
Jan011,Malaysia Airlines,Indonesia,..,..,..,0,0.0,0.0,2011
Jan011,Malaysia Airlines,Malaysia,"58,041","2,197.3",20.1,"55,476","1,047.5",0.0,2011
Jan011,Our Airline,Kiribati,29,0.0,0.0,41,0.4,0.0,2011
Jan011,Our Airline,Nauru,174,0.1,0.0,159,6.3,0.5,2011
Jan011,Our Airline,Solomon Islands,10,0.4,0.0,10,0.0,0.0,2011
Jan011,Pacific Air Express,Papua New Guinea,..,..,..,..,98.7,0.0,2011
Jan011,Pacific Air Express,Solomon Islands,..,2.6,0.0,..,35.7,0.0,2011
Jan011,Pacific Air Express,Vanuatu,..,21.2,0.0,..,3.8,0.0,2011
Jan011,Philippine Airlines,Philippines,"8,755",295.2,0.0,"5,348",90.0,0.0,2011
Jan011,Qantas Airways,Argentina,"3,917",116.6,0.0,"3,160",15.4,0.9,2011
Jan011,Qantas Airways,China,"8,151",508.9,26.0,"6,049",220.0,3.1,2011
Jan011,Qantas Airways,Germany,"4,865",130.7,17.1,"3,784",11.1,44.1,2011
Jan011,Qantas Airways,Hong Kong (SAR),"27,971","1,377.7",27.2,"20,565",996.5,31.5,2011
Jan011,Qantas Airways,India,541,45.6,0.0,417,0.3,0.5,2011
Jan011,Qantas Airways,Indonesia,"3,800",60.3,0.0,"3,521",112.5,3.1,2011
Jan011,Qantas Airways,Japan,"13,203",163.6,22.9,"11,591",108.0,49.1,2011
Jan011,Qantas Airways,Korea,..,..,..,..,64.4,0.0,2011
Jan011,Qantas Airways,New Caledonia,"3,064",0.5,0.2,"2,634",12.3,1.8,2011
Jan011,Qantas Airways,New Zealand,"56,447",617.7,10.6,"53,341",762.3,180.6,2011
Jan011,Qantas Airways,Papua New Guinea,"1,936",0.0,0.0,"2,309",0.0,0.0,2011
Jan011,Qantas Airways,Philippines,"4,528",37.2,6.2,"3,141",44.8,1.5,2011
Jan011,Qantas Airways,Singapore,"48,208","1,298.6",71.9,"40,336","1,363.2",120.2,2011
Jan011,Qantas Airways,South Africa,"8,530",63.9,3.1,"7,296",29.2,8.2,2011
Jan011,Qantas Airways,Thailand,"3,999",70.2,1.4,"3,199",171.3,13.8,2011
Jan011,Qantas Airways,UK,"18,927",424.9,62.8,"15,540",56.0,95.0,2011
Jan011,Qantas Airways,USA,"50,529","1,901.0",319.2,"41,944",221.3,102.8,2011
Jan011,Qantas Airways,Vietnam,..,..,..,..,6.2,0.0,2011
Jan011,Qatar Airways,Qatar,"7,439",234.1,0.2,"6,481",376.0,0.0,2011
Jan011,Royal Brunei Airlines,Brunei,"10,016",66.7,0.0,"7,420",102.6,0.0,2011
Jan011,Singapore Airlines,New Zealand,..,337.9,0.0,..,540.9,0.0,2011
Jan011,Singapore Airlines,Singapore,"133,086","4,193.3",166.1,"109,603","3,349.0",0.4,2011
Jan011,Solomon Airlines,Solomon Islands,"1,482",7.5,0.0,"1,507",12.4,0.0,2011
Jan011,South African Airways,South Africa,"7,261",126.7,1.8,"6,089",165.2,1.8,2011
Jan011,Tasman Cargo Airlines,New Zealand,..,192.0,0.0,..,196.2,0.0,2011
Jan011,Thai Airways International,Thailand,"51,399","2,243.6",222.4,"36,844","1,649.0",3.2,2011
Jan011,Tigerair,Singapore,"5,050",0.0,0.0,"4,484",0.0,0.0,2011
Jan011,United Airlines,USA,"28,062",70.0,50.7,"25,126",291.8,8.8,2011
Jan011,United Parcel Service,China,..,..,..,..,5.8,0.0,2011
Jan011,United Parcel Service,Singapore,..,..,..,..,91.3,0.0,2011
Jan011,United Parcel Service,Taiwan,..,..,..,..,0.0,0.0,2011
Jan011,United Parcel Service,USA,..,"1,471.9",0.0,..,..,..,2011
Jan011,V Australia,South Africa,"4,228",2.7,0.0,"3,940",19.4,0.0,2011
Jan011,V Australia,Thailand,"6,444",94.5,0.0,"5,690",0.0,0.0,2011
Jan011,V Australia,USA,"20,536",256.3,0.0,"19,351",218.4,0.0,2011
Jan011,Vietnam Airlines,Vietnam,"12,582",316.5,0.0,"10,877",114.4,0.0,2011
Jan011,Virgin Atlantic Airways,Hong Kong (SAR),"6,865",468.8,0.0,"4,716",288.2,0.0,2011
Jan011,Virgin Atlantic Airways,UK,"2,337",17.8,0.0,"2,689",33.4,0.0,2011
Jan011,Virgin Australia,Fiji,"14,723",2.5,0.0,"11,772",10.3,0.0,2011
Jan011,Virgin Australia,Indonesia,"18,423",0.0,0.0,"15,261",0.0,0.0,2011
Jan011,Virgin Australia,New Zealand,"47,053",65.0,0.0,"44,572",54.1,0.0,2011
Jan011,Virgin Australia,Papua New Guinea,"1,903",1.5,0.0,"2,220",13.9,0.0,2011
Jan011,Virgin Australia,Solomon Islands,734,0.0,0.0,806,3.1,0.0,2011
Jan011,Virgin Australia,Thailand,"1,969",0.0,0.0,"1,455",0.0,0.0,2011
Jan011,Virgin Australia,Tonga,"1,328",0.1,0.0,"1,240",0.4,0.0,2011
Jan011,Virgin Australia,Vanuatu,"2,988",0.5,0.0,"2,419",14.0,0.0,2011
Jan011,Virgin Samoa,Western Samoa,"2,395",0.4,0.0,"1,850",1.6,0.0,2011
Feb011,Aerolineas Argentinas,Argentina,"1,901",16.2,1.0,"2,478",36.9,0.0,2011
Feb011,Aerolineas Argentinas,New Zealand,836,87.7,0.0,"1,119",73.0,0.0,2011
Feb011,Air Austral,France,31,0.0,0.0,20,13.8,0.0,2011
Feb011,Air Austral,Reunion,440,2.2,0.0,430,21.5,0.0,2011
Feb011,Air Australia,Indonesia,"1,482",0.0,0.0,"1,668",0.0,0.0,2011
Feb011,Air Australia,Thailand,361,0.0,0.0,747,0.0,0.0,2011
Feb011,Air Caledonie,New Caledonia,"3,054",3.9,0.5,"5,730",86.5,2.5,2011
Feb011,Air Canada,Canada,"6,803",207.7,60.9,"5,093",165.9,18.1,2011
Feb011,Air China,China,"13,747",340.3,19.6,"12,584",357.6,5.7,2011
Feb011,Air Mauritius,Mauritius,"1,796",66.8,0.0,"1,062",29.4,0.0,2011
Feb011,Air New Zealand,New Zealand,"89,203","1,721.0",247.5,"89,683","1,341.9",0.5,2011
Feb011,Air Niugini,Papua New Guinea,"7,160",56.4,1.5,"7,199",224.2,11.3,2011
Feb011,Air Vanuatu,Vanuatu,"2,053",19.2,5.1,"2,093",34.3,3.6,2011
Feb011,AirAsia X,Malaysia,"35,192",760.0,0.0,"27,005",186.7,0.0,2011
Feb011,Airlines PNG,Papua New Guinea,97,0.1,0.0,104,5.5,0.0,2011
Feb011,Asiana Airlines,Korea,"6,946",135.6,35.4,"6,444",98.0,0.0,2011
Feb011,British Airways,Singapore,"2,769",116.1,0.0,"2,128",277.2,0.0,2011
Feb011,British Airways,Thailand,"4,639",60.8,0.0,"3,032",32.6,0.0,2011
Feb011,British Airways,UK,"7,695",319.8,20.5,"5,929",57.3,0.0,2011
Feb011,Cathay Pacific Airways,Hong Kong (SAR),"64,459","2,590.7",238.2,"52,069","2,676.3",29.3,2011
Feb011,China Airlines,New Zealand,549,100.9,0.0,"2,486",53.2,0.1,2011
Feb011,China Airlines,Taiwan,"7,143",65.8,7.0,"6,430",113.7,0.5,2011
Feb011,China Eastern Airlines,China,"14,584",188.9,12.9,"11,998",166.5,0.4,2011
Feb011,China Southern Airlines,China,"22,029",319.7,34.4,"16,584",93.5,18.2,2011
Feb011,Continental Micronesia,Guam,"1,145",0.0,0.0,926,1.2,0.0,2011
Feb011,Delta Air Lines,USA,"6,973",252.5,78.3,"5,761",261.8,0.0,2011
Feb011,Emirates,Malaysia,"2,751",0.7,0.0,"1,731",8.7,0.0,2011
Feb011,Emirates,New Zealand,"23,185","1,464.4",0.0,"20,745",804.0,0.2,2011
Feb011,Emirates,Singapore,"7,978",153.7,11.2,"4,981",309.7,0.0,2011
Feb011,Emirates,Thailand,"1,918",3.6,0.0,"2,518",4.3,0.0,2011
Feb011,Emirates,United Arab Emirates,"49,629","1,855.9",70.8,"36,966","1,901.8",0.0,2011
Feb011,Etihad Airways,Singapore,649,43.1,0.0,475,50.3,0.0,2011
Feb011,Etihad Airways,United Arab Emirates,"19,349",635.4,104.8,"15,071",898.8,19.8,2011
Feb011,Eva Air,Taiwan,"1,654",66.5,5.2,"1,150",13.2,0.0,2011
Feb011,Federal Express Corporation,China,..,..,..,..,15.7,0.0,2011
Feb011,Federal Express Corporation,USA,..,971.3,21.6,..,..,..,2011
Feb011,Fiji Airways,Fiji,"11,771",391.8,2.5,"10,871",211.0,9.1,2011
Feb011,Garuda Indonesia,Indonesia,"19,074",442.6,2.5,"14,216",144.7,0.0,2011
Feb011,Hainan Airlines,China,"1,466",59.0,0.0,"1,506",0.3,0.0,2011
Feb011,Hawaiian Airlines,USA,"3,516",3.6,0.9,"3,687",23.7,0.0,2011
Feb011,Indonesia AirAsia,Indonesia,"12,216",0.0,0.0,"11,300",0.0,0.0,2011
Feb011,Japan Airlines,Japan,"6,642",61.7,163.0,"6,184",142.7,0.7,2011
Feb011,Jetstar,Fiji,"2,105",0.0,0.0,"1,953",0.0,0.0,2011
Feb011,Jetstar,Indonesia,"14,661",226.4,0.0,"15,369",9.6,0.5,2011
Feb011,Jetstar,Japan,"23,880",368.3,6.7,"20,128",138.1,17.4,2011
Feb011,Jetstar,New Zealand,"23,670",23.8,0.0,"26,313",24.2,12.8,2011
Feb011,Jetstar,Philippines,838,0.0,0.0,"1,211",0.0,0.0,2011
Feb011,Jetstar,Singapore,"10,332",210.7,11.9,"8,357",146.2,7.1,2011
Feb011,Jetstar,Thailand,"6,114",201.0,0.2,"5,358",54.5,0.9,2011
Feb011,Jetstar,USA,"3,492",66.9,6.7,"3,715",42.2,0.2,2011
Feb011,Jetstar,Vietnam,"2,157",0.0,0.0,"1,959",0.0,0.0,2011
Feb011,Jetstar Asia,Singapore,"4,120",0.0,0.0,"3,443",0.0,0.0,2011
Feb011,Korean Air,Korea,"15,533",737.3,71.5,"12,668",633.1,3.0,2011
Feb011,LAN Airlines,Chile,"2,661",142.8,9.0,"2,904",115.5,2.7,2011
Feb011,LAN Airlines,New Zealand,"1,975",10.8,0.0,"2,900",91.6,0.0,2011
Feb011,Malaysia Airlines,Indonesia,..,..,..,0,0.0,0.0,2011
Feb011,Malaysia Airlines,Malaysia,"49,596","1,932.7",18.9,"40,684",786.8,0.0,2011
Feb011,Our Airline,Kiribati,49,0.0,0.0,28,0.1,0.0,2011
Feb011,Our Airline,Nauru,101,0.2,0.0,143,6.7,0.3,2011
Feb011,Our Airline,Solomon Islands,..,0.0,0.0,10,0.0,0.0,2011
Feb011,Pacific Air Express,Papua New Guinea,..,9.4,0.0,..,103.4,0.0,2011
Feb011,Pacific Air Express,Solomon Islands,..,5.4,0.0,..,54.6,0.0,2011
Feb011,Pacific Air Express,Vanuatu,..,21.6,0.0,..,3.1,0.0,2011
Feb011,Philippine Airlines,Philippines,"6,959",209.3,0.0,"4,873",75.3,0.0,2011
Feb011,Qantas Airways,Argentina,"2,566",39.9,0.0,"3,320",43.6,0.7,2011
Feb011,Qantas Airways,China,"7,002",347.5,27.4,"5,497",228.9,2.5,2011
Feb011,Qantas Airways,Germany,"3,809",148.2,8.4,"3,050",22.1,40.4,2011
Feb011,Qantas Airways,Hong Kong (SAR),"23,460",817.3,17.2,"20,271",550.1,26.6,2011
Feb011,Qantas Airways,India,543,27.6,0.0,390,6.1,0.7,2011
Feb011,Qantas Airways,Indonesia,"2,905",80.9,0.1,"2,166",135.4,2.1,2011
Feb011,Qantas Airways,Japan,"11,518",134.0,25.0,"10,457",127.8,36.1,2011
Feb011,Qantas Airways,Korea,..,..,..,..,37.4,0.0,2011
Feb011,Qantas Airways,New Caledonia,"1,454",0.2,0.3,"2,244",14.9,2.3,2011
Feb011,Qantas Airways,New Zealand,"44,620",746.8,13.4,"46,007","1,018.4",144.9,2011
Feb011,Qantas Airways,Papua New Guinea,"1,436",0.0,0.0,"1,314",0.0,0.0,2011
Feb011,Qantas Airways,Philippines,"3,658",39.6,7.1,"2,823",35.2,1.7,2011
Feb011,Qantas Airways,Singapore,"38,945","1,156.8",66.9,"32,201","1,107.9",116.0,2011
Feb011,Qantas Airways,South Africa,"6,587",156.0,3.5,"5,423",93.5,8.7,2011
Feb011,Qantas Airways,Thailand,"3,646",91.0,2.3,"2,985",115.9,13.3,2011
Feb011,Qantas Airways,UK,"15,469",434.3,66.1,"12,140",70.1,91.5,2011
Feb011,Qantas Airways,United Arab Emirates,..,..,..,..,84.7,0.0,2011
Feb011,Qantas Airways,USA,"40,403","1,783.6",295.6,"33,623",292.4,111.9,2011
Feb011,Qantas Airways,Vietnam,..,..,..,..,2.8,0.0,2011
Feb011,Qatar Airways,Qatar,"5,684",298.9,0.4,"4,229",588.0,0.0,2011
Feb011,Royal Brunei Airlines,Brunei,"8,021",107.9,0.0,"5,253",98.8,0.0,2011
Feb011,Singapore Airlines,New Zealand,..,417.3,0.0,..,651.1,0.0,2011
Feb011,Singapore Airlines,Singapore,"112,193","4,098.3",151.5,"84,247","2,737.4",0.6,2011
Feb011,Solomon Airlines,Solomon Islands,"1,146",3.5,0.0,"1,318",17.7,0.0,2011
Feb011,South African Airways,South Africa,"4,535",43.2,1.3,"3,718",227.8,1.5,2011
Feb011,Tasman Cargo Airlines,New Zealand,..,383.0,0.0,..,410.2,0.0,2011
Feb011,Thai Airways International,Thailand,"39,073","2,310.3",204.7,"29,006","1,263.5",4.9,2011
Feb011,Tigerair,Singapore,"4,429",0.0,0.0,"3,028",0.0,0.0,2011
Feb011,United Airlines,USA,"19,007",15.0,53.1,"15,446",380.0,7.5,2011
Feb011,United Parcel Service,China,..,..,..,..,2.7,0.0,2011
Feb011,United Parcel Service,Singapore,..,..,..,..,153.2,0.0,2011
Feb011,United Parcel Service,Taiwan,..,..,..,..,1.7,0.0,2011
Feb011,United Parcel Service,USA,..,"1,578.9",0.0,..,..,..,2011
Feb011,V Australia,South Africa,"1,642",3.7,0.0,"1,754",14.0,0.0,2011
Feb011,V Australia,Thailand,"3,957",111.3,0.0,"2,767",0.1,0.0,2011
Feb011,V Australia,United Arab Emirates,494,5.0,0.0,344,20.3,0.0,2011
Feb011,V Australia,USA,"17,733",309.9,0.0,"15,003",325.8,0.0,2011
Feb011,Vietnam Airlines,Vietnam,"10,973",321.4,0.0,"6,756",109.0,0.0,2011
Feb011,Virgin Atlantic Airways,Hong Kong (SAR),"5,997",360.0,0.0,"3,833",256.6,0.0,2011
Feb011,Virgin Atlantic Airways,UK,"1,876",48.9,0.0,"1,796",24.5,0.0,2011
Feb011,Virgin Australia,Fiji,"7,663",7.5,0.0,"7,431",11.1,0.0,2011
Feb011,Virgin Australia,Indonesia,"13,623",0.0,0.0,"13,128",0.0,0.0,2011
Feb011,Virgin Australia,New Zealand,"32,910",69.0,0.0,"35,932",52.7,0.0,2011
Feb011,Virgin Australia,Papua New Guinea,"1,472",0.0,0.0,"1,518",18.1,0.0,2011
Feb011,Virgin Australia,Solomon Islands,792,0.0,0.0,648,5.5,0.0,2011
Feb011,Virgin Australia,Thailand,"1,484",0.0,0.0,"1,212",0.0,0.0,2011
Feb011,Virgin Australia,Tonga,916,0.1,0.0,832,1.2,0.0,2011
Feb011,Virgin Australia,Vanuatu,"1,515",6.3,0.0,"1,596",9.3,0.0,2011
Feb011,Virgin Samoa,Western Samoa,"1,685",0.1,0.0,"1,332",2.0,0.0,2011
Mar011,Aerolineas Argentinas,Argentina,"2,055",12.6,1.2,"2,077",25.6,0.0,2011
Mar011,Aerolineas Argentinas,New Zealand,955,55.8,0.0,"1,099",62.5,0.0,2011
Mar011,Air Austral,France,24,0.0,0.0,39,16.4,0.0,2011
Mar011,Air Austral,Reunion,735,2.8,0.0,818,12.7,0.0,2011
Mar011,Air Australia,Indonesia,"1,954",0.0,0.0,"2,099",0.0,0.0,2011
Mar011,Air Australia,Thailand,"3,310",0.0,0.0,"3,616",0.0,0.0,2011
Mar011,Air Caledonie,New Caledonia,"3,309",4.0,0.5,"3,129",93.1,1.1,2011
Mar011,Air Canada,Canada,"6,188",274.4,55.4,"6,377",184.9,20.4,2011
Mar011,Air China,China,"11,514",401.8,38.4,"9,906",264.9,7.5,2011
Mar011,Air Mauritius,Mauritius,"1,270",78.9,0.0,"1,133",41.4,0.0,2011
Mar011,Air New Zealand,New Zealand,"101,275","2,009.7",252.3,"90,841","1,391.2",0.3,2011
Mar011,Air Niugini,Papua New Guinea,"7,758",110.9,0.5,"7,895",234.5,8.3,2011
Mar011,Air Vanuatu,Vanuatu,"2,267",20.0,5.0,"2,294",42.0,3.7,2011
Mar011,AirAsia X,Malaysia,"28,208",712.3,0.0,"25,492",137.1,0.0,2011
Mar011,Airlines PNG,Papua New Guinea,136,0.1,0.0,125,6.6,0.0,2011
Mar011,Asiana Airlines,Korea,"6,296",176.8,47.7,"6,445",179.2,0.0,2011
Mar011,British Airways,Singapore,"2,339",157.9,0.0,"2,706",257.3,0.0,2011
Mar011,British Airways,Thailand,"3,494",67.7,1.2,"3,560",31.6,0.0,2011
Mar011,British Airways,UK,"6,341",425.2,32.6,"7,739",84.1,0.0,2011
Mar011,Cathay Pacific Airways,Hong Kong (SAR),"51,049","4,197.5",380.3,"50,439","3,190.0",22.2,2011
Mar011,China Airlines,New Zealand,"1,348",59.2,0.0,"1,843",54.8,0.2,2011
Mar011,China Airlines,Taiwan,"4,603",137.8,14.9,"5,133",147.4,0.6,2011
Mar011,China Eastern Airlines,China,"8,525",246.5,22.8,"6,840",224.1,0.6,2011
Mar011,China Southern Airlines,China,"20,852","1,060.1",72.1,"16,590",116.5,24.5,2011
Mar011,Continental Micronesia,Guam,"1,851",0.3,0.0,"1,770",0.8,0.0,2011
Mar011,Delta Air Lines,USA,"5,972",352.4,93.1,"7,419",285.2,0.0,2011
Mar011,Emirates,Malaysia,"2,469",8.3,0.0,"2,721",18.5,0.0,2011
Mar011,Emirates,New Zealand,"24,905","1,598.3",0.0,"18,739",910.8,0.0,2011
Mar011,Emirates,Singapore,"6,093",176.6,18.5,"6,097",601.6,0.0,2011
Mar011,Emirates,Thailand,"2,828",10.2,0.0,"2,653",4.4,0.0,2011
Mar011,Emirates,United Arab Emirates,"37,112","2,218.5",65.9,"48,377","1,931.5",0.0,2011
Mar011,Etihad Airways,Singapore,537,59.5,0.0,639,73.6,0.0,2011
Mar011,Etihad Airways,United Arab Emirates,"14,400",918.1,110.6,"18,586",805.2,27.7,2011
Mar011,Eva Air,Taiwan,"1,086",78.5,5.5,"1,065",75.5,0.0,2011
Mar011,Federal Express Corporation,China,..,..,..,..,4.0,0.0,2011
Mar011,Federal Express Corporation,USA,..,786.7,20.8,..,..,..,2011
Mar011,Fiji Airways,Fiji,"13,267",543.9,2.2,"14,234",228.7,8.9,2011
Mar011,Garuda Indonesia,Indonesia,"17,168",718.8,4.6,"17,512",164.0,0.0,2011
Mar011,Hainan Airlines,China,958,123.5,0.0,599,3.8,0.0,2011
Mar011,Hawaiian Airlines,USA,"3,727",3.3,3.6,"3,968",46.1,0.0,2011
Mar011,Indonesia AirAsia,Indonesia,"12,992",0.0,0.0,"13,097",0.0,0.0,2011
Mar011,Japan Airlines,Japan,"5,551",86.9,167.2,"5,128",263.6,0.4,2011
Mar011,Jetstar,Fiji,"2,079",0.0,0.0,"2,048",0.0,0.0,2011
Mar011,Jetstar,Guam,..,..,..,411,0.0,0.0,2011
Mar011,Jetstar,Indonesia,"16,660",257.9,0.0,"16,762",16.9,0.4,2011
Mar011,Jetstar,Japan,"21,979",301.2,6.8,"19,677",184.9,16.7,2011
Mar011,Jetstar,New Zealand,"26,530",23.2,0.0,"25,159",32.2,14.2,2011
Mar011,Jetstar,Philippines,"1,608",0.0,0.0,"1,881",0.0,0.0,2011
Mar011,Jetstar,Singapore,"10,048",249.0,7.4,"9,923",219.2,7.0,2011
Mar011,Jetstar,Thailand,"5,883",242.3,0.7,"5,636",59.1,1.5,2011
Mar011,Jetstar,USA,"4,117",127.1,6.5,"4,539",49.7,0.4,2011
Mar011,Jetstar,Vietnam,"2,321",5.4,0.0,"2,131",0.3,0.0,2011
Mar011,Jetstar Asia,Singapore,"3,997",0.0,0.0,"3,994",0.0,0.0,2011
